行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,细分,城市,省/自治区,国家,地区,产品 ID,产品名称,销售额,数量,折扣,利润
6817,CN-2017-1599696,2017/6/24,2017/6/28,标准级,龙婷-21115,公司,保定,河北,中国,华北,办公用-器具-10001757,"KitchenAid 炉灶, 黑色",23922.36,9,0,9329.04
3729,CN-2017-1951831,2017/12/26,2017/12/30,标准级,常刚-13090,消费者,深圳,广东,中国,中南,技术-复印-10000386,"惠普 无线传真机, 红色",23416.12,14,0,7726.32
8257,US-2018-5801512,2018/9/4,2018/9/9,二级,贾嫒-10030,公司,天津,天津,中国,华北,家具-桌子-10001801,"Bevis 电脑桌, 黑色",22500.66,13,0.25,-2100.28
8122,CN-2015-4850175,2015/11/25,2015/11/30,标准级,丁蔓-18025,消费者,南岔,黑龙江,中国,东北,办公用-器具-10000736,"KitchenAid 冰箱, 红色",22173.48,9,0,5320.98
8498,CN-2017-1177754,2017/12/26,2017/12/27,一级,薛关-15580,消费者,福州,福建,中国,华东,家具-书架-10003672,"Safco 书库, 传统",21828.24,12,0,4364.64
3607,CN-2016-5533473,2016/8/29,2016/9/3,标准级,陈惠-14290,小型企业,深圳,广东,中国,中南,家具-书架-10000759,"Sauder 书库, 黑色",21782.88,12,0,3049.2
7874,CN-2016-4046246,2016/5/24,2016/5/25,一级,涂丽-15955,消费者,长春,吉林,中国,东北,技术-复印-10003386,"佳能 无线传真机, 彩色",21285.6,12,0,4043.76
8534,US-2016-5339863,2016/11/22,2016/11/29,标准级,李康-15385,消费者,天津,天津,中国,华北,技术-电话-10000810,"摩托罗拉 充电器, 整包",20997.48,7,0,3988.6
8429,CN-2017-4862116,2017/11/14,2017/11/20,标准级,罗霖-17530,消费者,天津,天津,中国,华北,技术-电话-10003758,"摩托罗拉 充电器, 蓝色",20994.54,7,0,2308.88
8747,CN-2018-4644475,2018/12/14,2018/12/19,标准级,薛强-19330,消费者,上海,上海,中国,华东,办公用-器具-10000912,"Hamilton Beach 冰箱, 黑色",20981.52,9,0,628.74
5755,US-2016-3360468,2016/5/17,2016/5/22,标准级,沈彩-10750,消费者,咸阳,陕西,中国,西北,办公用-器具-10004757,"Breville 炉灶, 黑色",20942.88,8,0,5653.76
8355,CN-2015-5525339,2015/1/2,2015/1/7,二级,俞毅-12520,消费者,江口,福建,中国,华东,技术-电话-10003187,"诺基亚 充电器, 混合尺寸",20871.06,7,0,9808.82
9348,CN-2017-5728538,2017/1/22,2017/1/28,标准级,任实-20200,消费者,宿州,安徽,中国,华东,办公用-器具-10001372,"Cuisinart 炉灶, 黑色",20074.88,8,0,2207.52
2890,CN-2018-2313079,2018/8/30,2018/9/4,二级,徐婵-11005,小型企业,岳阳,湖南,中国,中南,家具-椅子-10001207,"Office Star 扶手椅, 可调",19736.64,10,0.1,8113.84
3185,US-2018-4339927,2018/12/15,2018/12/17,一级,秦淑-20440,公司,龙泉,云南,中国,西南,家具-椅子-10004390,"SAFCO 扶手椅, 每套两件",19474.56,9,0,9152.64
6154,CN-2017-5642637,2017/8/20,2017/8/21,一级,涂珑-17875,小型企业,泉州,福建,中国,华东,家具-椅子-10004059,"Novimex 扶手椅, 每套两件",19328.4,9,0,3284.82
7615,CN-2018-5386927,2018/4/1,2018/4/3,一级,秦刚-13075,公司,重庆,重庆,中国,西南,家具-桌子-10002841,"Lesro 会议桌, 组装",19242.72,8,0.4,-4490.08
9714,CN-2015-4214287,2015/12/13,2015/12/17,标准级,万达-11815,公司,宜春,黑龙江,中国,东北,家具-椅子-10000123,"Hon 扶手椅, 黑色",19097.82,9,0,4392.36
1712,CN-2018-5552260,2018/5/8,2018/5/13,标准级,施菊-15040,消费者,平顶山,河南,中国,中南,技术-设备-10002958,"柯尼卡 喷墨打印机, 耐用",19022.64,13,0,9129.12
2276,US-2018-1184235,2018/10/9,2018/10/14,标准级,郝绅-19930,消费者,秦皇岛,河北,中国,华北,家具-桌子-10000696,"Barricks 会议桌, 长方形",18997.65,6,0.25,-507.15
4295,CN-2015-5908054,2015/10/4,2015/10/9,标准级,邓实-20245,消费者,北京,北京,中国,华北,办公用-器具-10000037,"Hoover 炉灶, 银色",18594.52,7,0,2416.68
4203,CN-2018-1608087,2018/8/1,2018/8/8,标准级,郭刚-13150,公司,上海,上海,中国,华东,技术-复印-10001627,"惠普 无线传真机, 彩色",18564.7,11,0,555.94
2510,CN-2018-5360498,2018/4/20,2018/4/22,一级,贾丹-11920,消费者,大同,安徽,中国,华东,办公用-器具-10000850,"KitchenAid 炉灶, 白色",18564.14,7,0,3340.82
5610,CN-2018-3205176,2018/3/30,2018/4/5,标准级,陶昌-11065,消费者,阳泉,山西,中国,华北,家具-书架-10004280,"Sauder 古典书架, 黑色",18368.28,9,0,5876.64
3256,US-2018-1091379,2018/8/5,2018/8/11,标准级,黄盛-20350,小型企业,景德镇,江西,中国,华东,家具-桌子-10003906,"Hon 会议桌, 黑色",18061.008,7,0.4,-4515.252
2888,CN-2018-2313079,2018/8/30,2018/9/4,二级,徐婵-11005,小型企业,岳阳,湖南,中国,中南,技术-电话-10000762,"摩托罗拉 充电器, 全尺寸",18031.44,6,0,1081.08
9426,CN-2018-5591469,2018/5/26,2018/5/26,当日,邱谦-19255,公司,揭阳,广东,中国,中南,技术-电话-10003187,"诺基亚 充电器, 混合尺寸",17889.48,6,0,8407.56
6596,US-2015-1951831,2015/1/30,2015/2/5,标准级,王辉-12670,消费者,榆林,陕西,中国,西北,技术-电话-10002054,"苹果 充电器, 全尺寸",17850,6,0,3927
487,CN-2018-1376899,2018/7/3,2018/7/10,标准级,程宁-18640,公司,临江,吉林,中国,东北,家具-椅子-10000210,"Harbour Creations 扶手椅, 每套两件",17765.44,8,0,3374.56
8422,CN-2016-4998591,2016/5/15,2016/5/20,标准级,潘丽-16240,公司,西安,陕西,中国,西北,家具-椅子-10000210,"Harbour Creations 扶手椅, 每套两件",17765.44,8,0,3374.56
1418,CN-2018-3969050,2018/12/15,2018/12/20,标准级,韩莞-13255,小型企业,渭南,陕西,中国,西北,办公用-器具-10000501,"Hamilton Beach 炉灶, 红色",17716.44,7,0,0
9724,CN-2016-1301703,2016/9/26,2016/9/28,二级,马惠-14335,公司,上海,上海,中国,华东,办公用-器具-10000501,"Hamilton Beach 炉灶, 红色",17716.44,7,0,0
5256,US-2017-4497736,2017/7/3,2017/7/10,标准级,杨诚-11380,公司,海口,海南,中国,中南,办公用-器具-10002081,"Hamilton Beach 炉灶, 白色",17655.68,7,0,3883.74
1965,CN-2017-5035540,2017/6/14,2017/6/18,标准级,邵彩-10720,小型企业,开封,河南,中国,中南,办公用-器具-10001154,"Hoover 冰箱, 银色",17215.66,7,0,1376.9
4590,CN-2018-2912039,2018/6/26,2018/6/28,二级,佘莲-17050,消费者,汉中,陕西,中国,西北,家具-椅子-10004059,"Novimex 扶手椅, 每套两件",17180.8,8,0,2919.84
9617,US-2018-3021319,2018/7/17,2018/7/21,标准级,佘丽-15925,消费者,安达,黑龙江,中国,东北,家具-椅子-10003805,"Hon 扶手椅, 每套两件",17150.56,8,0,6516.16
2864,CN-2018-3064620,2018/11/23,2018/11/29,标准级,麦实-20230,公司,冷水江,湖南,中国,中南,家具-书架-10003672,"Safco 书库, 传统",16371.18,9,0,3273.48
6021,US-2015-5801711,2015/8/5,2015/8/10,标准级,贺升-20110,消费者,临江,吉林,中国,东北,家具-书架-10000192,"Sauder 古典书架, 金属",16256.8,8,0,1137.92
3046,CN-2016-5180154,2016/12/12,2016/12/17,标准级,胡凤-12850,消费者,长春,吉林,中国,东北,家具-桌子-10004227,"Bevis 圆桌, 长方形",16246.44,9,0.25,2814.84
4521,US-2018-2558996,2018/10/29,2018/11/3,标准级,秦芯-13915,消费者,铁力,黑龙江,中国,东北,家具-桌子-10001852,"Bevis 会议桌, 组装",16191.525,5,0.25,-1079.575
8745,CN-2016-4180783,2016/11/20,2016/11/24,标准级,邵娜-18565,小型企业,开封,河南,中国,中南,家具-椅子-10001258,"Harbour Creations 扶手椅, 可调",15996.96,8,0.1,6220.48
6335,CN-2018-5908054,2018/5/6,2018/5/12,标准级,谢斯-20950,公司,宁海,山东,中国,华东,办公用-器具-10004844,"KitchenAid 炉灶, 银色",15985.2,6,0,2556.96
290,CN-2015-5171199,2015/9/25,2015/9/29,标准级,刘明-18295,公司,厦门,福建,中国,华东,办公用-器具-10002942,"KitchenAid 炉灶, 红色",15964.2,6,0,3512.04
2533,CN-2015-3557528,2015/3/1,2015/3/6,标准级,潘荷-13735,小型企业,淮南,安徽,中国,华东,办公用-器具-10001757,"KitchenAid 炉灶, 黑色",15948.24,6,0,6219.36
9053,CN-2016-5693708,2016/10/23,2016/10/25,二级,范宁-18685,小型企业,天长,河北,中国,华北,办公用-器具-10001757,"KitchenAid 炉灶, 黑色",15948.24,6,0,6219.36
875,CN-2018-5834341,2018/4/28,2018/5/3,二级,葛彩-10660,消费者,济南,山东,中国,华东,办公用-器具-10003292,"KitchenAid 微波炉, 白色",15834.28,11,0,4590.74
558,CN-2015-5278404,2015/11/22,2015/11/22,当日,付松-20650,公司,邢台,河北,中国,华北,技术-复印-10003040,"佳能 无线传真机, 红色",15828.12,9,0,6013.98
8453,CN-2016-4171126,2016/5/31,2016/6/4,标准级,殷凤-13030,小型企业,岳阳,湖南,中国,中南,技术-配件-10004781,"贝尔金 路由器, 实惠",15697.5,13,0,1412.32
3251,CN-2018-2964244,2018/11/6,2018/11/10,二级,肖崆-15520,消费者,枝城,浙江,中国,华东,办公用-器具-10000589,"Breville 炉灶, 白色",15671.04,10,0.4,-6791.96
3624,CN-2015-3640405,2015/7/2,2015/7/5,一级,韩凤-12820,小型企业,太原,山西,中国,华北,办公用-器具-10000589,"Breville 炉灶, 白色",15671.04,6,0,2193.24
151,CN-2016-5873075,2016/10/15,2016/10/20,二级,施丽-17380,公司,肇源,黑龙江,中国,东北,办公用-器具-10004829,"Breville 微波炉, 银色",15526.28,11,0,1085.7
8410,US-2016-5922906,2016/12/26,2016/12/28,二级,何娇-14650,公司,广州,广东,中国,中南,家具-椅子-10003692,"SAFCO 扶手椅, 红色",15504.048,8,0.1,5856.368
7915,US-2017-1761745,2017/1/17,2017/1/19,一级,沈婷-21130,消费者,常州,江苏,中国,华东,家具-椅子-10003924,"Novimex 扶手椅, 可调",15470.784,12,0.4,-774.816
5657,CN-2018-1007278,2018/8/25,2018/8/31,标准级,陶德-12220,消费者,邯郸,河北,中国,华北,家具-书架-10001491,"Bush 古典书架, 金属",15386.56,8,0,614.88
293,CN-2015-5171199,2015/9/25,2015/9/29,标准级,刘明-18295,公司,厦门,福建,中国,华东,家具-椅子-10001207,"Office Star 扶手椅, 可调",15350.72,7,0,7214.76
769,CN-2018-4682811,2018/12/29,2019/1/3,二级,龙娜-18535,公司,哈尔滨,黑龙江,中国,东北,家具-椅子-10001207,"Office Star 扶手椅, 可调",15350.72,7,0,7214.76
1632,CN-2015-2098822,2015/8/6,2015/8/10,二级,林青-19600,消费者,南宁,广西,中国,中南,家具-椅子-10004006,"Novimex 扶手椅, 黑色",15305.472,8,0.1,4930.912
2717,CN-2017-5315398,2017/9/18,2017/9/23,标准级,方惠-14350,消费者,七台河,黑龙江,中国,东北,技术-电话-10002696,"思科 充电器, 混合尺寸",15265.6,5,0,1526
833,CN-2018-2166981,2018/12/4,2018/12/4,当日,陈晨-11095,公司,桂林,广西,中国,中南,办公用-器具-10004576,"Hamilton Beach 炉灶, 银色",15206.52,6,0,5778.36
5470,CN-2016-3064630,2016/11/26,2016/11/30,标准级,王立-16585,公司,聊城,山东,中国,华东,技术-电话-10004627,"思科 充电器, 整包",15201.2,5,0,5623.8
431,CN-2018-2805987,2018/6/13,2018/6/15,一级,柯丽-15880,消费者,合川,重庆,中国,西南,技术-电话-10000698,"思科 充电器, 蓝色",15199.1,5,0,607.6
8038,CN-2018-2102819,2018/6/11,2018/6/15,标准级,马晨-11185,公司,太原,山西,中国,华北,办公用-器具-10002014,"Cuisinart 炉灶, 银色",15093.12,6,0,2112.6
4456,CN-2015-3722996,2015/9/27,2015/10/4,标准级,何惠-14395,公司,沧州,河北,中国,华北,技术-电话-10003828,"摩托罗拉 充电器, 混合尺寸",15062.6,5,0,1807.4
3984,CN-2018-4641447,2018/7/30,2018/8/2,二级,郭升-20140,公司,大同,安徽,中国,华东,技术-复印-10000386,"惠普 无线传真机, 红色",15053.22,9,0,4966.92
1109,CN-2017-5763224,2017/5/29,2017/6/4,标准级,侯虹-13825,公司,七台河,黑龙江,中国,东北,技术-电话-10003758,"摩托罗拉 充电器, 蓝色",14996.1,5,0,1649.2
4745,CN-2016-3415334,2016/5/28,2016/6/1,标准级,袁丽-16555,公司,郑州,河南,中国,中南,技术-电话-10003653,"三星 充电器, 混合尺寸",14910,5,0,6709.5
797,CN-2017-2979175,2017/5/15,2017/5/21,标准级,雷菊-15025,消费者,九江,江西,中国,华东,技术-电话-10000581,"苹果 充电器, 蓝色",14844.9,5,0,3117.1
6122,US-2015-3588463,2015/11/25,2015/11/25,当日,钱珊-19855,公司,潮州,广东,中国,中南,技术-电话-10000581,"苹果 充电器, 蓝色",14844.9,5,0,3117.1
9344,CN-2017-4791939,2017/4/30,2017/5/3,二级,白鹄-14050,消费者,汉沽,天津,中国,华北,技术-电话-10000581,"苹果 充电器, 蓝色",14844.9,5,0,3117.1
235,CN-2018-4159546,2018/7/21,2018/7/23,一级,洪梦-18205,公司,重庆,重庆,中国,西南,技术-电话-10002323,"诺基亚 充电器, 整包",14843.5,5,0,4897.9
2204,CN-2018-3350819,2018/3/3,2018/3/5,一级,秦君-15175,小型企业,云阳,河南,中国,中南,技术-电话-10004871,"三星 充电器, 蓝色",14843.5,5,0,2374.4
2889,CN-2018-2313079,2018/8/30,2018/9/4,二级,徐婵-11005,小型企业,岳阳,湖南,中国,中南,办公用-器具-10000736,"KitchenAid 冰箱, 红色",14782.32,6,0,3547.32
5831,CN-2016-2877300,2016/8/8,2016/8/13,标准级,廖松-20725,消费者,北京,北京,中国,华北,家具-书架-10003619,"Sauder 书库, 传统",14471.52,8,0,6222.72
3225,CN-2016-2306215,2016/3/22,2016/3/24,二级,陈晨-11095,公司,广元,四川,中国,西南,技术-电话-10003828,"摩托罗拉 充电器, 混合尺寸",14460.096,8,0.4,-6748.224
7033,CN-2016-1118715,2016/9/21,2016/9/26,标准级,夏惠-14320,消费者,新泰,山东,中国,华东,办公用-器具-10003292,"KitchenAid 微波炉, 白色",14394.8,10,0,4173.4
6194,CN-2017-3668469,2017/5/7,2017/5/8,一级,韩凤-12820,小型企业,南宫,河北,中国,华北,家具-书架-10004280,"Sauder 古典书架, 黑色",14286.44,7,0,4570.72
9843,US-2016-1436231,2016/12/3,2016/12/6,二级,贺立-16780,公司,襄樊,湖北,中国,中南,技术-电话-10004871,"三星 充电器, 蓝色",14249.76,8,0.4,-5700.8
4817,CN-2018-5672005,2018/10/1,2018/10/1,当日,康娇-14680,消费者,新余,江西,中国,华东,家具-书架-10002576,"Sauder 古典书架, 传统",14242.34,7,0,3560.34
3161,CN-2017-1887568,2017/9/17,2017/9/18,一级,徐菊-15070,消费者,泉州,福建,中国,华东,技术-复印-10004182,"惠普 传真机, 红色",13913.2,10,0,5425
3806,US-2018-5726249,2018/12/24,2018/12/29,标准级,马惠-14335,公司,兰溪,浙江,中国,华东,家具-桌子-10004719,"Bevis 圆桌, 黑色",13542.032,14,0.6,-6771.408
9433,CN-2016-1947265,2016/7/19,2016/7/21,二级,范刚-13135,消费者,肇庆,广东,中国,中南,家具-书架-10002899,"宜家 古典书架, 传统",13450.5,7,0,3496.64
1092,CN-2017-1156969,2017/11/29,2017/12/3,标准级,贺斯-20935,消费者,开封,河南,中国,中南,技术-复印-10004944,"惠普 无线传真机, 每套两件",13447.84,8,0,4706.24
1299,CN-2017-1564715,2017/1/9,2017/1/14,标准级,程安-10105,消费者,重庆,重庆,中国,西南,家具-椅子-10000210,"Harbour Creations 扶手椅, 每套两件",13324.08,6,0,2530.92
2857,CN-2017-1086295,2017/3/20,2017/3/25,标准级,刘婵-10945,消费者,长春,吉林,中国,东北,技术-复印-10000179,"Brother 传真机, 红色",13303.08,9,0,1595.16
788,CN-2018-1574908,2018/2/14,2018/2/18,标准级,陶虢-13585,公司,昌平,北京,中国,华北,办公用-器具-10004864,"Hoover 炉灶, 红色",13264.3,5,0,1989.4
5732,CN-2016-5088117,2016/5/17,2016/5/17,当日,康丽-15865,消费者,商丘,河南,中国,中南,办公用-器具-10004864,"Hoover 炉灶, 红色",13264.3,5,0,1989.4
456,CN-2016-5740094,2016/1/26,2016/1/28,二级,戴康-15415,消费者,上海,上海,中国,华东,家具-椅子-10003780,"Harbour Creations 扶手椅, 红色",13261.08,6,0,5834.64
830,CN-2016-5320363,2016/9/11,2016/9/16,标准级,袁临-17485,消费者,大同,山西,中国,华北,办公用-器具-10004554,"Hoover 炉灶, 黑色",13251,5,0,3710
9876,CN-2017-4271574,2017/6/18,2017/6/22,标准级,赖虎-14035,公司,南阳,河南,中国,中南,办公用-器具-10004675,"Hoover 炉灶, 白色",13220.9,5,0,0
8232,US-2015-2688173,2015/6/29,2015/7/3,标准级,吕关-15640,小型企业,保定,河北,中国,华北,技术-设备-10004877,"冲电器 喷墨打印机, 白色",13125.42,9,0,2493.54
1360,CN-2018-3734004,2018/4/30,2018/5/3,一级,余晨-11230,消费者,衡阳,湖南,中国,中南,办公用-器具-10003122,"Breville 炉灶, 红色",13102.6,5,0,4061.4
3512,US-2017-5279873,2017/7/15,2017/7/17,二级,程聪-11620,消费者,江油,四川,中国,西南,办公用-器具-10001049,"Breville 冰箱, 黑色",13072.752,9,0.4,-5012.028
6552,CN-2016-3834707,2016/11/19,2016/11/22,一级,周诚-11290,消费者,宿州,安徽,中国,华东,办公用-器具-10000589,"Breville 炉灶, 白色",13059.2,5,0,1827.7
1083,CN-2018-5579550,2018/6/3,2018/6/3,当日,佘虢-13555,公司,江门,广东,中国,中南,家具-桌子-10001392,"Hon 会议桌, 白色",12931.38,4,0.25,-0.14
1760,CN-2017-1119011,2017/12/17,2017/12/23,标准级,马雯-21760,公司,芜湖,安徽,中国,华东,家具-椅子-10004059,"Novimex 扶手椅, 每套两件",12885.6,6,0,2189.88
9044,CN-2017-5173564,2017/3/25,2017/3/30,标准级,熊丽-15805,公司,敦化,吉林,中国,东北,家具-椅子-10000519,"SAFCO 扶手椅, 黑色",12852,6,0,3470.04
1691,CN-2018-1118715,2018/7/22,2018/7/28,标准级,杨晨-11215,小型企业,安阳,河南,中国,中南,技术-设备-10002270,"爱普生 喷墨打印机, 红色",12825.54,9,0,4745.16
6048,CN-2017-4985754,2017/8/12,2017/8/13,一级,唐栋-12325,小型企业,青岛,山东,中国,华东,家具-书架-10003197,"Safco 书库, 白色",12815.46,7,0,3587.78
9052,CN-2018-2187292,2018/10/15,2018/10/20,标准级,贺平-19105,消费者,太原,山西,中国,华北,家具-书架-10003672,"Safco 书库, 传统",12733.14,7,0,2546.04
9159,CN-2016-5082514,2016/9/21,2016/9/27,标准级,柯婵-10930,小型企业,胶州,山东,中国,华东,家具-书架-10003672,"Safco 书库, 传统",12733.14,7,0,2546.04
53,CN-2017-2828982,2017/5/22,2017/5/26,标准级,苏晒-19825,消费者,青岛,山东,中国,华东,办公用-器具-10000297,"Hamilton Beach 炉灶, 黑色",12641.3,5,0,3539.2
7323,CN-2018-3261124,2018/11/30,2018/12/2,二级,唐忠-11545,公司,莎车,新疆,中国,西北,办公用-器具-10002081,"Hamilton Beach 炉灶, 白色",12611.2,5,0,2774.1
750,CN-2017-4395048,2017/2/18,2017/2/22,标准级,许绅-19960,消费者,哈尔滨,黑龙江,中国,东北,家具-桌子-10004946,"Barricks 木桌, 长方形",12605.25,7,0.25,2857.19
7469,CN-2015-3351164,2015/3/25,2015/3/29,标准级,袁栋-12355,消费者,涟源,湖南,中国,中南,办公用-器具-10002014,"Cuisinart 炉灶, 银色",12577.6,5,0,1760.5
9715,CN-2015-4214287,2015/12/13,2015/12/17,标准级,万达-11815,公司,宜春,黑龙江,中国,东北,办公用-器具-10002014,"Cuisinart 炉灶, 银色",12577.6,5,0,1760.5
3970,CN-2016-2396895,2016/8/10,2016/8/14,二级,徐虢-13600,公司,济南,山东,中国,华东,技术-复印-10004359,"夏普 传真机, 彩色",12477.78,9,0,2370.06
8324,US-2015-2642546,2015/10/31,2015/11/4,标准级,陶聪-11725,消费者,金华,浙江,中国,华东,技术-电话-10001493,"三星 充电器, 整包",12470.304,7,0.4,-2702.056
407,US-2016-1498643,2016/11/26,2016/12/1,标准级,俞蔓-18040,公司,铁岭,辽宁,中国,东北,技术-电话-10004871,"三星 充电器, 蓝色",12468.54,7,0.4,-4988.2
9599,CN-2015-1743738,2015/12/12,2015/12/19,标准级,赖芳-12715,公司,牡丹江,黑龙江,中国,东北,技术-复印-10001618,"Brother 无线传真机, 彩色",12421.5,7,0,5962.32
6818,CN-2017-1599696,2017/6/24,2017/6/28,标准级,龙婷-21115,公司,保定,河北,中国,华北,技术-复印-10000907,"佳能 无线传真机, 每套两件",12369.56,7,0,5194.98
4086,CN-2017-1718050,2017/11/11,2017/11/13,二级,邵兰-15715,消费者,北京,北京,中国,华北,技术-复印-10003326,"夏普 复印机, 彩色",12363.12,11,0,4944.94
6892,CN-2015-3042636,2015/3/23,2015/3/28,标准级,洪黎-16345,消费者,西安,陕西,中国,西北,办公用-器具-10003582,"KitchenAid 冰箱, 黑色",12305.3,5,0,2091.6
1901,CN-2017-5533473,2017/10/23,2017/10/28,标准级,孙梦-18250,公司,昆明,云南,中国,西南,办公用-器具-10001154,"Hoover 冰箱, 银色",12296.9,5,0,983.5
9957,CN-2015-2508741,2015/9/26,2015/9/28,一级,吕灵-17575,消费者,哈尔滨,黑龙江,中国,东北,办公用-器具-10001154,"Hoover 冰箱, 银色",12296.9,5,0,983.5
4246,CN-2017-4978724,2017/11/13,2017/11/20,标准级,陈丽-17605,公司,聊城,山东,中国,华东,家具-桌子-10004549,"Chromcraft 会议桌, 黑色",12217.38,5,0.4,-5294.52
2062,CN-2017-3904829,2017/9/10,2017/9/14,标准级,李蔓-17995,小型企业,菏泽,山东,中国,华东,技术-电话-10002696,"思科 充电器, 混合尺寸",12212.48,4,0,1220.8
9422,CN-2016-3551529,2016/6/1,2016/6/5,标准级,白锦-14905,消费者,桂平,广西,中国,中南,家具-书架-10000192,"Sauder 古典书架, 金属",12192.6,6,0,853.44
50,CN-2018-2396895,2018/6/19,2018/6/22,二级,薛磊-15985,消费者,蛟河,吉林,中国,东北,技术-电话-10004015,"思科 充电器, 全尺寸",12183.36,4,0,1340.08
2757,CN-2017-3561948,2017/1/17,2017/1/20,一级,施黎-16435,消费者,长沙,湖南,中国,中南,技术-复印-10004761,"Brother 复印机, 红色",12156.2,10,0,4496.8
3016,CN-2015-2203847,2015/6/23,2015/6/28,标准级,白忠-11515,消费者,开化,云南,中国,西南,技术-电话-10000462,"思科 音频基座, 混合尺寸",12081.44,14,0,1085.84
8047,CN-2016-2548759,2016/5/26,2016/5/28,一级,胡凤-12850,消费者,石家庄,河北,中国,华北,技术-电话-10003758,"摩托罗拉 充电器, 蓝色",11996.88,4,0,1319.36
4975,CN-2017-4571372,2017/12/27,2017/12/30,一级,孙诚-11320,消费者,临沂,山东,中国,华东,技术-复印-10002045,"Hewlett 传真机, 数字化",11930.24,8,0,3101.28
6801,CN-2018-3739147,2018/9/17,2018/9/21,标准级,方栋-12280,消费者,桂林,广西,中国,中南,技术-电话-10003187,"诺基亚 充电器, 混合尺寸",11926.32,4,0,5605.04
7605,CN-2018-4596452,2018/10/29,2018/11/4,标准级,朱丽-17335,小型企业,长春,吉林,中国,东北,技术-电话-10003187,"诺基亚 充电器, 混合尺寸",11926.32,4,0,5605.04
7690,CN-2015-5693708,2015/12/12,2015/12/14,二级,康丽-15850,消费者,渭南,陕西,中国,西北,家具-书架-10003232,"宜家 书库, 黑色",11914.84,7,0,476.28
2730,CN-2017-1933544,2017/11/8,2017/11/12,标准级,姚彩-10765,小型企业,寒亭,山东,中国,华东,技术-电话-10001493,"三星 充电器, 整包",11876.48,4,0,3206.56
7720,CN-2018-4163182,2018/5/15,2018/5/21,标准级,常丽-16180,消费者,齐齐哈尔,黑龙江,中国,东北,技术-电话-10001493,"三星 充电器, 整包",11876.48,4,0,3206.56
2801,CN-2015-4893747,2015/3/23,2015/3/26,二级,楚虢-13465,消费者,邵武,福建,中国,华东,技术-电话-10000581,"苹果 充电器, 蓝色",11875.92,4,0,2493.68
2699,CN-2018-4836537,2018/8/5,2018/8/10,二级,刘斯-20965,公司,衡阳,湖南,中国,中南,技术-电话-10002323,"诺基亚 充电器, 整包",11874.8,4,0,3918.32
6186,CN-2018-2831197,2018/5/27,2018/6/1,标准级,周诚-11290,消费者,潍坊,山东,中国,华东,技术-电话-10002323,"诺基亚 充电器, 整包",11874.8,4,0,3918.32
6106,CN-2016-2900587,2016/12/26,2016/12/28,二级,邱丽-15745,消费者,太原,山西,中国,华北,家具-书架-10003499,"宜家 书库, 金属",11853.1,7,0,2133.46
3547,CN-2015-1778069,2015/5/13,2015/5/17,二级,徐虹-13840,公司,北京,北京,中国,华北,家具-书架-10002113,"Dania 书库, 金属",11820.76,7,0,4727.52
5125,CN-2018-5048976,2018/1/30,2018/2/2,一级,郝升-20095,消费者,耒阳,湖南,中国,中南,技术-复印-10001627,"惠普 无线传真机, 彩色",11813.9,7,0,353.78
401,CN-2018-2098822,2018/8/6,2018/8/11,二级,陈惠-14290,小型企业,佳木斯,黑龙江,中国,东北,办公用-器具-10000663,"Hamilton Beach 微波炉, 白色",11787.3,9,0,2239.02
