行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,细分,城市,省/自治区,国家,地区,产品 ID,产品名称,销售额,数量,折扣,利润
5340,CN-2017-2098822,2017/12/12,2017/12/17,二级,钟丽-15760,小型企业,安阳,河南,中国,中南,技术-电话-10002699,"三星 音频基座, 全尺寸",784.56,1,0,148.96
6696,CN-2015-3561948,2015/2/17,2015/2/24,标准级,田谙-18850,消费者,济宁,山东,中国,华东,办公用-用品-10003934,"Elite 开信刀, 锯齿状",784,7,0,258.72
7200,US-2018-3189070,2018/1/28,2018/1/30,一级,赖芳-12715,公司,北京,北京,中国,华北,家具-椅子-10003097,"Hon 折叠椅, 可调",783.16,2,0,289.52
8275,US-2018-1091379,2018/10/20,2018/10/24,标准级,陶武-21880,公司,潍坊,山东,中国,华东,办公用-收纳-10003711,"Rogers 盒, 蓝色",783.02,7,0,391.02
1141,CN-2015-3964185,2015/9/7,2015/9/10,二级,孟刚-13180,公司,泗水,山东,中国,华东,办公用-纸张-10004455,"Eaton 令, 多色",782.88,6,0,250.32
6935,CN-2016-3010037,2016/9/10,2016/9/16,标准级,葛蔓-17980,公司,鹤壁,河南,中国,中南,办公用-纸张-10004455,"Eaton 令, 多色",782.88,6,0,250.32
3440,CN-2017-2575295,2017/10/7,2017/10/8,当日,贾柏-18910,小型企业,公主岭,吉林,中国,东北,技术-配件-10002107,"贝尔金 闪存驱动器, 实惠",782.88,4,0,101.36
7863,CN-2016-4258082,2016/5/15,2016/5/20,标准级,刘婵-10945,消费者,上海,上海,中国,华东,技术-配件-10002107,"贝尔金 闪存驱动器, 实惠",782.88,4,0,101.36
3305,US-2017-5779998,2017/8/5,2017/8/7,二级,余毅-12535,公司,让胡路,黑龙江,中国,东北,办公用-美术-10003303,"Stanley 荧光笔, 整包",782.432,14,0.2,-148.568
1572,CN-2016-5477816,2016/1/26,2016/1/28,一级,戴珑-17860,公司,晋江,福建,中国,华东,办公用-用品-10001871,"Fiskars 开信刀, 蓝色",782.04,6,0,171.36
169,CN-2018-3381572,2018/5/11,2018/5/11,当日,田谙-18850,消费者,抚顺,辽宁,中国,东北,技术-电话-10000045,"苹果 信号增强器, 混合尺寸",781.2,2,0.4,-39.2
7415,CN-2015-5199872,2015/1/13,2015/1/16,一级,田立-16870,消费者,宿州,安徽,中国,华东,家具-用具-10003736,"Deflect-O 分层置放架, 优质",781.06,7,0,155.82
6398,CN-2016-2271818,2016/6/18,2016/6/22,二级,贾柏-18910,小型企业,枣庄,山东,中国,华东,技术-配件-10004265,"Enermax 键盘, 耐用",780.92,2,0,234.08
740,US-2018-3210061,2018/2/5,2018/2/10,标准级,黄丽-15820,消费者,义乌,浙江,中国,华东,技术-电话-10000751,"三星 信号增强器, 混合尺寸",780.864,2,0.4,-299.376
1018,US-2017-4759076,2017/11/25,2017/11/30,标准级,徐莲-17080,消费者,湖州,浙江,中国,华东,技术-电话-10000751,"三星 信号增强器, 混合尺寸",780.864,2,0.4,-299.376
1770,CN-2018-3230180,2018/6/13,2018/6/15,二级,许根-13240,小型企业,鞍山,辽宁,中国,东北,技术-电话-10000751,"三星 信号增强器, 混合尺寸",780.864,2,0.4,-299.376
4057,US-2018-5339863,2018/1/17,2018/1/22,标准级,徐谙-18880,消费者,北碚,重庆,中国,西南,办公用-器具-10003676,"Hoover 烤面包机, 红色",780.64,2,0,171.64
3668,CN-2018-2805987,2018/4/10,2018/4/16,标准级,施黎-16435,消费者,信宜,广东,中国,中南,办公用-美术-10000960,"Binney & Smith 铅笔刀, 混合尺寸",780.08,7,0.2,0
8103,CN-2018-1455125,2018/10/1,2018/10/5,标准级,贺恒-13630,消费者,普兰店,辽宁,中国,东北,技术-配件-10000166,"SanDisk 闪存驱动器, 耐用",779.1,7,0.4,116.62
4803,CN-2017-2089373,2017/10/30,2017/11/1,二级,杨晨-11215,小型企业,沅江,湖南,中国,中南,办公用-用品-10003397,"Acme 开信刀, 钢",276.36,2,0,30.24
724,CN-2017-2295401,2017/9/17,2017/9/18,一级,潘谙-18820,消费者,贵阳,贵州,中国,西南,办公用-装订-10002993,"Acco 打孔机, 透明",276.08,2,0,63.28
2932,CN-2018-1753680,2018/6/9,2018/6/13,标准级,薛婷-21070,消费者,青岛,山东,中国,华东,办公用-装订-10002993,"Acco 打孔机, 透明",276.08,2,0,63.28
5394,CN-2018-1516102,2018/11/19,2018/11/24,标准级,邵娜-18565,小型企业,义乌,浙江,中国,华东,办公用-标签-10001969,"Harbour Creations 圆形标签, 红色",275.94,9,0,112.14
634,CN-2015-3969050,2015/10/7,2015/10/9,二级,贺鹏-19060,小型企业,石嘴山,宁夏,中国,西北,办公用-美术-10000757,"Boston 记号笔, 混合尺寸",275.8,2,0,82.6
1015,CN-2017-4167270,2017/12/10,2017/12/14,标准级,邵伟-21565,公司,枣庄,山东,中国,华东,办公用-信封-10004310,"Jiffy 马尼拉纸信封, 红色",275.8,2,0,101.92
1454,CN-2015-3561948,2015/11/28,2015/11/30,一级,巩达-11770,消费者,朝阳,吉林,中国,东北,办公用-信封-10004310,"Jiffy 马尼拉纸信封, 红色",275.8,2,0,101.92
1641,CN-2017-5113626,2017/3/4,2017/3/10,标准级,陶武-21880,公司,北京,北京,中国,华北,办公用-美术-10000757,"Boston 记号笔, 混合尺寸",275.8,2,0,82.6
6956,CN-2018-1786532,2018/5/16,2018/5/20,标准级,肖岱-11845,公司,太原,山西,中国,华北,办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",275.24,2,0,126.56
316,CN-2018-3184596,2018/12/1,2018/12/7,标准级,卢芳-12775,消费者,邢台,河北,中国,华北,办公用-标签-10004164,"Hon 文件夹标签, 可调",274.68,9,0,40.32
537,CN-2016-5308381,2016/8/27,2016/8/29,二级,罗君-15235,消费者,磐石,吉林,中国,东北,家具-椅子-10002321,"Novimex 椅垫, 可调",274.54,1,0,128.94
8610,CN-2015-1070056,2015/9/23,2015/9/28,标准级,杨健-14605,消费者,北京,北京,中国,华北,家具-椅子-10002321,"Novimex 椅垫, 可调",274.54,1,0,128.94
2965,CN-2017-1900777,2017/10/29,2017/11/3,标准级,陶昌-11065,消费者,大连,辽宁,中国,东北,办公用-信封-10001899,"Cameo 马尼拉纸信封, 银色",274.4,2,0,5.32
5371,CN-2015-2571041,2015/6/14,2015/6/18,标准级,王霖-17545,小型企业,武汉,湖北,中国,中南,办公用-标签-10004762,"Hon 运输标签, 耐用",274.4,5,0,134.4
1977,US-2017-2286344,2017/12/9,2017/12/13,标准级,冯娜-18460,公司,随州,湖北,中国,中南,办公用-器具-10002520,"Hoover 搅拌机, 银色",274.176,1,0.4,-36.624
9984,CN-2016-3438839,2016/9/5,2016/9/7,二级,薛芳-12745,公司,澄江,江苏,中国,华东,家具-椅子-10003748,"Harbour Creations 折叠椅, 红色",274.092,1,0.4,9.072
269,US-2018-2998954,2018/3/25,2018/3/27,二级,赖芳-12715,公司,扬州,江苏,中国,华东,家具-用具-10001374,"Deflect-O 闹钟, 优质",274.008,2,0.4,-109.872
1742,CN-2018-2594036,2018/8/31,2018/9/6,标准级,洪黎-16345,消费者,大庆,黑龙江,中国,东北,办公用-标签-10001238,"Avery 合法证物标签, 耐用",273.7,5,0,79.1
7763,US-2018-1363241,2018/5/16,2018/5/20,二级,范彩-10615,公司,锡林浩特,内蒙古,中国,华北,办公用-系固-10002825,"Advantus 订书钉, 整包",273.672,9,0.4,-77.868
1218,CN-2016-4861225,2016/4/27,2016/5/2,标准级,白立-16660,消费者,铁力,黑龙江,中国,东北,办公用-标签-10002018,"Novimex 合法证物标签, 可调",273.42,7,0,56.84
1271,CN-2015-5598912,2015/6/24,2015/6/29,标准级,常松-20575,消费者,绥化,黑龙江,中国,东北,家具-椅子-10000168,"Novimex 椅垫, 每套两件",273.42,1,0,114.8
3966,CN-2016-2396895,2016/8/10,2016/8/14,二级,徐虢-13600,公司,济南,山东,中国,华东,办公用-纸张-10004731,"Enermax 羊皮纸, 每包 12 个",273.42,3,0,103.74
7571,CN-2018-4839636,2018/9/21,2018/9/25,二级,蒋宣-20830,消费者,杭州,浙江,中国,华东,办公用-纸张-10004731,"Enermax 羊皮纸, 每包 12 个",273.42,3,0,103.74
805,US-2017-4842730,2017/9/24,2017/9/28,标准级,贺立-16780,公司,宽甸,辽宁,中国,东北,办公用-信封-10000396,"Ames 商业信封, 每套 50 个",273.28,4,0,32.48
2685,CN-2016-2633315,2016/5/24,2016/5/31,标准级,唐忠-11545,公司,廉洲,广西,中国,中南,办公用-系固-10003317,"Accos 夹子, 金属",273,3,0,136.5
9187,US-2017-4479160,2017/1/1,2017/1/3,一级,康青-19585,消费者,广州,广东,中国,中南,办公用-系固-10003317,"Accos 夹子, 金属",273,3,0,136.5
4806,CN-2017-2274874,2017/10/17,2017/10/17,当日,徐谙-18880,消费者,西宁,青海,中国,西北,办公用-信封-10001868,"Jiffy 商业信封, 红色",273,3,0,133.56
3854,CN-2017-5404138,2017/6/20,2017/6/22,一级,邵兰-15715,消费者,铜川,陕西,中国,西北,办公用-装订-10001165,"Cardinal 打孔机, 回收",272.16,2,0,54.32
7838,CN-2017-5717181,2017/7/23,2017/7/25,二级,马凤-12925,消费者,平邑,山东,中国,华东,办公用-装订-10001165,"Cardinal 打孔机, 回收",272.16,2,0,54.32
4524,CN-2018-5385461,2018/9/17,2018/9/19,二级,黄娜-18505,消费者,徐州,江苏,中国,华东,办公用-系固-10001285,"Stockwell 订书钉, 整包",272.16,9,0.4,35.28
47,US-2017-5956361,2017/6/16,2017/6/18,二级,邹涛-21265,公司,内江,四川,中国,西南,办公用-美术-10001467,"Boston 速写本, 蓝色",272.16,6,0.8,-1020.6
6931,CN-2016-1048520,2016/2/28,2016/3/1,二级,薛立-16675,公司,无锡,江苏,中国,华东,办公用-器具-10002760,"Hoover 搅拌机, 红色",272.076,1,0.4,27.076
2110,CN-2015-4940133,2015/12/8,2015/12/10,二级,殷珑-17905,公司,乐城,广东,中国,中南,办公用-器具-10002796,"Hamilton Beach 烤面包机, 银色",271.88,1,0,43.4
4661,CN-2015-1340062,2015/5/19,2015/5/25,标准级,严恒-13660,消费者,邯郸,河北,中国,华北,办公用-器具-10002796,"Hamilton Beach 烤面包机, 银色",271.88,1,0,43.4
6150,CN-2016-3815654,2016/4/19,2016/4/21,二级,龙谦-19300,消费者,淮南,安徽,中国,华东,办公用-器具-10002796,"Hamilton Beach 烤面包机, 银色",271.88,1,0,43.4
2581,CN-2018-4985754,2018/8/25,2018/8/27,一级,谢斯-20950,公司,海口,云南,中国,西南,办公用-系固-10002980,"Accos 夹子, 整包",271.32,3,0,24.36
2140,US-2016-5579979,2016/2/22,2016/3/1,标准级,范宁-18685,小型企业,呼和浩特,内蒙古,中国,华北,家具-用具-10003344,"Advantus 闹钟, 耐用",271.152,2,0.4,-27.328
4467,CN-2017-5569894,2017/7/2,2017/7/6,标准级,卢伟-21520,消费者,内江,四川,中国,西南,家具-用具-10003344,"Advantus 闹钟, 耐用",271.152,2,0.4,-27.328
5277,US-2018-4226799,2018/5/15,2018/5/18,二级,杨立-16600,公司,大连,辽宁,中国,东北,办公用-用品-10001725,"Fiskars 尺子, 钢",271.068,7,0.4,-14.112
5483,CN-2017-4674220,2017/4/27,2017/5/2,二级,佘升-20170,消费者,锡林浩特,内蒙古,中国,华北,办公用-用品-10001725,"Fiskars 尺子, 钢",271.068,7,0.4,-14.112
2786,CN-2018-5948224,2018/2/27,2018/2/28,二级,刘斯-20965,公司,银川,宁夏,中国,西北,办公用-系固-10004142,"Accos 按钉, 整包",271.04,4,0,53.76
8825,CN-2016-1349856,2016/6/15,2016/6/22,标准级,郝涛-21175,公司,遵义,贵州,中国,西南,办公用-装订-10002699,"Wilson Jones 装订机, 耐用",271.04,4,0,0
524,CN-2018-2979175,2018/6/25,2018/7/2,标准级,毛刚-13165,消费者,濮阳,河南,中国,中南,办公用-信封-10004263,"Cameo 商业信封, 银色",270.9,3,0,40.32
596,CN-2018-4195213,2018/6/21,2018/6/22,一级,陶盛-20395,消费者,宜宾,四川,中国,西南,办公用-信封-10004263,"Cameo 商业信封, 银色",270.9,3,0,40.32
626,CN-2017-2190451,2017/9/12,2017/9/14,二级,苏磊-16090,消费者,浦城,福建,中国,华东,办公用-信封-10004263,"Cameo 商业信封, 银色",270.9,3,0,40.32
3298,CN-2017-4020885,2017/11/19,2017/11/23,标准级,陈爽-20515,小型企业,上海,上海,中国,华东,办公用-标签-10003582,"Smead 运输标签, 白色",270.9,5,0,4.9
4226,CN-2016-5106829,2016/3/14,2016/3/16,一级,丁婵-10990,公司,抚顺,辽宁,中国,东北,办公用-信封-10004263,"Cameo 商业信封, 银色",270.9,3,0,40.32
1769,CN-2018-3230180,2018/6/13,2018/6/15,二级,许根-13240,小型企业,鞍山,辽宁,中国,东北,办公用-用品-10002536,"Fiskars 美工刀, 锯齿状",270.648,3,0.4,-4.872
3819,CN-2018-2866628,2018/7/27,2018/8/1,二级,吴磊-16165,公司,襄樊,湖北,中国,中南,办公用-装订-10001715,"Avery 订书机, 透明",270.48,2,0.4,-4.76
5532,CN-2016-1392177,2016/8/14,2016/8/15,一级,王丹-12010,消费者,东村,山东,中国,华东,办公用-美术-10000997,"Boston 钢笔, 整包",270.48,4,0,132.16
4227,CN-2015-1743738,2015/11/7,2015/11/11,标准级,邹凤-13000,消费者,海林,黑龙江,中国,东北,办公用-系固-10003146,"Advantus 夹子, 整包",270.06,3,0,134.82
6625,CN-2018-2828219,2018/6/13,2018/6/17,标准级,白松-20740,小型企业,巨野,山东,中国,华东,办公用-系固-10003146,"Advantus 夹子, 整包",270.06,3,0,134.82
832,CN-2015-5278891,2015/12/27,2015/12/31,二级,程根-13210,消费者,佳木斯,黑龙江,中国,东北,办公用-信封-10003644,"Kraft 外皮和封条, 回收",270.06,3,0,75.6
3167,CN-2018-4757147,2018/12/23,2018/12/23,当日,秦蔓-17920,消费者,西安,陕西,中国,西北,办公用-信封-10003644,"Kraft 外皮和封条, 回收",270.06,3,0,75.6
5878,CN-2018-2633315,2018/3/25,2018/4/1,标准级,洪光-13420,公司,佛山,广东,中国,中南,办公用-信封-10003644,"Kraft 外皮和封条, 回收",270.06,3,0,75.6
9096,CN-2018-4282122,2018/9/30,2018/10/6,标准级,任梅-18115,小型企业,睢城,江苏,中国,华东,办公用-收纳-10004690,"Fellowes 盘, 工业",270.06,1,0,118.72
24,CN-2018-5631342,2018/10/2,2018/10/4,二级,白鹄-14050,消费者,上海,上海,中国,华东,办公用-用品-10004353,"Elite 开信刀, 工业",269.92,2,0,118.72
486,CN-2018-1376899,2018/7/3,2018/7/10,标准级,程宁-18640,公司,临江,吉林,中国,东北,办公用-用品-10004353,"Elite 开信刀, 工业",269.92,2,0,118.72
3098,CN-2016-4537572,2016/1/18,2016/1/23,二级,钱宁-18655,公司,天津,天津,中国,华北,办公用-收纳-10003557,"Fellowes 搁板, 蓝色",269.92,1,0,72.8
3417,CN-2016-2396895,2016/5/22,2016/5/27,标准级,孙诚-11320,消费者,滁州,安徽,中国,华东,办公用-用品-10004353,"Elite 开信刀, 工业",269.92,2,0,118.72
6451,CN-2015-3690158,2015/12/15,2015/12/22,标准级,谢丽-17635,公司,大同,山西,中国,华北,办公用-用品-10004353,"Elite 开信刀, 工业",269.92,2,0,118.72
8739,CN-2015-1381339,2015/8/8,2015/8/8,当日,施菊-15040,消费者,泉州,福建,中国,华东,办公用-用品-10004353,"Elite 开信刀, 工业",269.92,2,0,118.72
963,US-2016-5199872,2016/5/1,2016/5/6,标准级,孙雯-21805,公司,沈阳,辽宁,中国,东北,办公用-美术-10003594,"Boston 铅笔刀, 混合尺寸",269.892,9,0.8,-743.148
6937,CN-2016-3010037,2016/9/10,2016/9/16,标准级,葛蔓-17980,公司,鹤壁,河南,中国,中南,办公用-标签-10003114,"Novimex 文件夹标签, 白色",269.5,7,0,0
3980,CN-2016-5404138,2016/9/7,2016/9/12,标准级,邹凤-13000,消费者,西乡,河南,中国,中南,办公用-系固-10002031,"Advantus 按钉, 整包",269.36,4,0,18.48
4993,CN-2017-3284718,2017/12/17,2017/12/20,二级,曾幂-18100,消费者,双鸭山,黑龙江,中国,东北,办公用-系固-10002031,"Advantus 按钉, 整包",269.36,4,0,18.48
8587,CN-2018-5443541,2018/3/19,2018/3/21,一级,陶武-21880,公司,邯郸,河北,中国,华北,办公用-系固-10002031,"Advantus 按钉, 整包",269.36,4,0,18.48
277,CN-2017-1776641,2017/10/18,2017/10/22,标准级,林康-15400,公司,重庆,重庆,中国,西南,办公用-用品-10002441,"Fiskars 尺子, 蓝色",269.36,4,0,15.68
1197,CN-2018-1815663,2018/9/15,2018/9/15,当日,薛荷-13705,公司,河坡,广东,中国,中南,办公用-用品-10002441,"Fiskars 尺子, 蓝色",269.36,4,0,15.68
3762,CN-2018-1501002,2018/10/6,2018/10/9,一级,曹欢-14200,小型企业,上海,上海,中国,华东,办公用-用品-10002441,"Fiskars 尺子, 蓝色",269.36,4,0,15.68
4089,CN-2017-1718050,2017/11/11,2017/11/13,二级,邵兰-15715,消费者,北京,北京,中国,华北,办公用-用品-10002441,"Fiskars 尺子, 蓝色",269.36,4,0,15.68
4016,CN-2016-5497693,2016/11/5,2016/11/11,标准级,田丽-16495,公司,西安,陕西,中国,西北,家具-椅子-10002778,"Office Star 沙滩椅, 每套两件",269.22,1,0,37.66
3368,US-2018-5180154,2018/11/27,2018/11/29,一级,夏芯-13960,消费者,温州,浙江,中国,华东,技术-配件-10000196,"罗技 闪存驱动器, 可编程",268.884,3,0.4,-89.796
185,CN-2018-3022026,2018/6/19,2018/6/23,标准级,姚柏-19015,消费者,深圳,广东,中国,中南,办公用-系固-10004057,"OIC 夹子, 每包 12 个",268.8,3,0,104.58
2709,US-2018-1184235,2018/10/30,2018/11/3,标准级,佟虹-13885,小型企业,洛阳,福建,中国,华东,办公用-装订-10000622,"Cardinal 打孔机, 实惠",268.8,2,0,24.08
3069,CN-2015-2468928,2015/8/18,2015/8/18,当日,孙斯-21010,消费者,津市,湖南,中国,中南,办公用-装订-10000622,"Cardinal 打孔机, 实惠",268.8,2,0,24.08
3875,CN-2018-3205176,2018/8/13,2018/8/17,标准级,康丽-15850,消费者,大同,安徽,中国,华东,办公用-系固-10004461,"OIC 图钉, 混合尺寸",268.8,5,0,69.3
4404,CN-2015-2698139,2015/1/26,2015/1/29,二级,韦实-20275,消费者,上海,上海,中国,华东,办公用-装订-10000994,"Avery 装订机, 耐用",268.8,4,0,91.28
8409,CN-2018-2989709,2018/8/8,2018/8/13,标准级,万冬-12460,消费者,禹州,河南,中国,中南,办公用-装订-10000622,"Cardinal 打孔机, 实惠",268.8,2,0,24.08
4758,CN-2016-1751343,2016/8/16,2016/8/18,一级,林谙-18790,小型企业,北京,北京,中国,华北,办公用-系固-10002024,"Stockwell 按钉, 整包",268.24,4,0,82.88
9006,CN-2017-1017090,2017/5/13,2017/5/19,标准级,邹丽-17680,小型企业,蚌埠,安徽,中国,华东,办公用-标签-10000983,"Smead 合法证物标签, 耐用",268.1,5,0,15.4
9636,CN-2018-4150128,2018/2/26,2018/3/2,标准级,唐安-10240,消费者,湘乡,湖南,中国,中南,办公用-系固-10001719,"Accos 回形针, 混合尺寸",268.1,5,0,88.2
1093,CN-2017-1156969,2017/11/29,2017/12/3,标准级,贺斯-20935,消费者,开封,河南,中国,中南,办公用-收纳-10004933,"Fellowes 盘, 单宽度",267.96,1,0,18.62
8439,CN-2017-4980108,2017/5/24,2017/5/31,标准级,邱丽-17620,公司,临沂,山东,中国,华东,办公用-收纳-10004933,"Fellowes 盘, 单宽度",267.96,1,0,18.62
764,CN-2018-1820925,2018/5/11,2018/5/16,二级,孟伟-21535,小型企业,张家口,河北,中国,华北,办公用-美术-10000263,"Boston 荧光笔, 整包",267.96,3,0,2.52
5281,CN-2015-2866628,2015/11/21,2015/11/26,标准级,洪黎-16345,消费者,平邑,山东,中国,华东,办公用-美术-10000263,"Boston 荧光笔, 整包",267.96,3,0,2.52
528,US-2015-5672005,2015/10/14,2015/10/19,标准级,夏明-18355,公司,武汉,湖北,中国,中南,办公用-收纳-10003808,"Fellowes 盘, 蓝色",267.82,1,0,61.46
2105,CN-2017-3245528,2017/7/18,2017/7/24,标准级,武廷-21310,消费者,平顶山,河南,中国,中南,办公用-系固-10002340,"OIC 按钉, 每包 12 个",267.68,4,0,5.04
8636,CN-2018-5036114,2018/9/21,2018/9/23,一级,马晨-11185,公司,洛阳,福建,中国,华东,办公用-系固-10002340,"OIC 按钉, 每包 12 个",267.68,4,0,5.04
9170,CN-2018-3832812,2018/8/29,2018/9/4,标准级,彭伟-21550,小型企业,鹤岗,黑龙江,中国,东北,办公用-美术-10000463,"Binney & Smith 钢笔, 蓝色",267.456,6,0.2,33.096
6158,CN-2018-1340062,2018/6/17,2018/6/23,标准级,佘莲-17050,消费者,清远,广东,中国,中南,办公用-系固-10000647,"OIC 订书钉, 金属",267.4,5,0,18.2
1003,CN-2016-5105254,2016/11/1,2016/11/8,标准级,范娜-18445,小型企业,耒阳,湖南,中国,中南,办公用-装订-10000225,"Cardinal 装订机盖, 透明",267.4,5,0,90.3
1247,CN-2016-5579550,2016/9/1,2016/9/3,二级,廖珊-19870,小型企业,太原,山西,中国,华北,办公用-装订-10000225,"Cardinal 装订机盖, 透明",267.4,5,0,90.3
5525,CN-2017-1346492,2017/5/24,2017/5/28,二级,李蔓-17995,小型企业,宿州,安徽,中国,华东,办公用-装订-10000225,"Cardinal 装订机盖, 透明",267.4,5,0,90.3
5735,US-2018-4961841,2018/6/11,2018/6/15,标准级,刘斯-20965,公司,聊城,山东,中国,华东,办公用-标签-10002137,"Harbour Creations 运输标签, 白色",267.4,5,0,29.4
5279,CN-2015-3497234,2015/9/27,2015/10/2,标准级,苏江-14620,公司,梅州,广东,中国,中南,办公用-系固-10002757,"Stockwell 按钉, 混合尺寸",266.7,5,0,133
3444,CN-2016-1850111,2016/7/31,2016/7/31,当日,苏磊-16090,消费者,椒江,浙江,中国,华东,家具-用具-10000753,"Deflect-O 灯泡, 一包多件",266.7,5,0.4,-4.9
45,CN-2015-2932548,2015/5/17,2015/5/22,二级,唐婉-21385,小型企业,南昌,江西,中国,华东,办公用-美术-10001691,"Sanford 钢笔, 混合尺寸",266.56,4,0,50.4
419,CN-2015-2829745,2015/8/31,2015/9/5,标准级,庄伟-21460,小型企业,肇庆,广东,中国,中南,办公用-美术-10001691,"Sanford 钢笔, 混合尺寸",266.56,5,0.2,-3.64
9094,CN-2018-1243146,2018/10/29,2018/11/2,标准级,陈昌-11035,消费者,株洲,湖南,中国,中南,办公用-装订-10002960,"Acco 孔加固材料, 耐用",266.56,7,0,7.84
8380,CN-2018-5960733,2018/12/15,2018/12/20,标准级,秦淑-20440,公司,临沂,山东,中国,华东,办公用-标签-10004202,"Hon 可去除的标签, 可调",266.56,7,0,122.5
2517,CN-2015-5687295,2015/5/23,2015/5/26,二级,龙廷-21295,消费者,衡阳,湖南,中国,中南,家具-椅子-10001896,"Office Star 椅垫, 黑色",266.238,1,0.1,82.698
7660,US-2016-5834341,2016/9/28,2016/10/3,标准级,许莞-13270,小型企业,庄河,辽宁,中国,东北,办公用-用品-10003907,"Kleencut 开信刀, 锯齿状",266.112,4,0.4,30.912
619,CN-2015-5754536,2015/9/24,2015/9/26,二级,洪梦-18205,公司,唐山,河北,中国,华北,办公用-纸张-10003543,"Enermax 笔记本, 优质",266,2,0,31.92
2640,CN-2016-3526566,2016/11/25,2016/11/27,一级,秦蔓-17920,消费者,天津,天津,中国,华北,办公用-系固-10004262,"Advantus 回形针, 混合尺寸",266,5,0,55.3
6983,CN-2016-5592498,2016/7/9,2016/7/16,标准级,秦蔓-17920,消费者,北京,北京,中国,华北,办公用-信封-10000562,"Kraft 搭扣信封, 银色",266,5,0,121.8
7976,CN-2015-3581176,2015/10/6,2015/10/12,标准级,叶柏-19030,公司,洛阳,广东,中国,中南,办公用-用品-10002431,"Kleencut 剪刀, 锯齿状",265.86,3,0,82.32
7000,CN-2018-4046246,2018/5/30,2018/6/3,标准级,邹伟-21610,消费者,浯溪,湖南,中国,中南,家具-用具-10003148,"Deflect-O 灯泡, 黑色",265.86,3,0,60.9
3436,CN-2018-4927110,2018/7/20,2018/7/26,标准级,孙雯-21805,公司,丹东,辽宁,中国,东北,办公用-纸张-10002896,"Enermax 令, 优质",265.72,2,0,10.36
